Título,Fecha,Contenido,Etiquetas,Número de Comentarios,Enlace
UNE pronostica afectación de 1 460 MW durante pico nocturno de este jueves,2025-01-30 08:51:00,"La central termoeléctrica Lidio Ramón (Felton). Foto: Juan Pablo Carreras Vidal/ ACN/ Archivo. La Unión Eléctrica estima para la hora pico nocturna de este jueves una disponibilidad de 1 830 MW y una demanda de 3 220 MW, por lo que pronostica que la afectación al servicio podría ascender a 1 460 MW. A las 7 a.m., la disponibilidad fue de 1 710 MW, con una demanda de 2 200 MW, lo que provocó una afectación de 397 MW. Para el mediodía, se prevé una afectación de 980 MW. Desde las 5:32 a.m. se reportaron nuevas afectaciones por altas transferencias. Para el horario pico se espera la entrada de Renté 6 (60 MW) y cuatro motores en Moa (60 MW). Presentan averías las unidades en Santa Cruz, Renté y Felton. Están en mantenimiento las unidades en Santa Cruz, Cienfuegos y Renté. La unidad 1 de Felton saldrá de servicio este jueves por 10 días. Las limitaciones térmicas son de 326 MW. Centrales fuera por combustible: 271 MW. Ayer, el servicio eléctrico fue afectado desde las 4:45 a.m. hasta las 11:48 p.m., con una máxima afectación de 1 435 MW a las 6:40 p.m. en la zona centro-oriental.","Cuba, Economía, Electricidad, Empresa Eléctrica, Generación Eléctrica, Gobierno, Ministerio de Energía y Minas (MINEM), Sistema Eléctrico Nacional (SEN), Termoeléctrica, Unión Eléctrica (UNE)",17,http://www.cubadebate.cu/noticias/2025/01/30/une-pronostica-afectacion-de-1-460-mw-durante-pico-nocturno-de-este-jueves/
Unión Eléctrica pronostica afectaciones de 1365 MW para el horario pico de este miércoles,2025-01-29 10:16:00,"En el día de ayer el servicio eléctrico fue afectado desde las 05:01 a.m., hasta las 01:34 a.m. de hoy, con una afectación máxima de 1,416 MW registrada a las 06:20 p.m., coincidiendo con la hora de máxima demanda y con mayor incidencia hacia la región centro-oriental. Para hoy a las 04:45 de la madrugada se reportaron nuevas afectaciones debido a altas transferencias hacia dicha región. A las 7:00 a.m., la disponibilidad del SEN es de 1,840 MW, frente a una demanda de 2,200 MW, con 581 MW afectados en la zona centro-oriental. Para el mediodía, se estima la afectación de 950 MW, también concentrados en esta región. Entre las principales afectaciones inciden las averías de las unidades 6 de la CTE Renté y 2 de la CTE Felton. En mantenimiento se encuentran la unidad 2 de la CTE Santa Cruz, Unidades 3 y 4 de la CTE Cienfuegos y Unidad 5 de la CTE Renté. En cuanto a las limitaciones térmicas están 359 MW fuera de servicio y por problemáticas por falta de combustible existen 52 centrales de generación distribuida con 283 MW y la central fuel de Moa con 126 MW, para un total de 409 MW afectados. Para el horario pico de este miércoles se espera la entrada de 6 motores de la central fuel de Moa con 85 MW, lo que llevaría la disponibilidad a 1,925 MW, frente a una demanda máxima de 3,220 MW, lo que implicaría un déficit de 1,295 MW. En consecuencia, se pronostica una afectación de 1,365 MW en el horario pico. (Con información de la UNE-MINEM)","Apagones, Combustibles, Economía, Electricidad, Empresa Eléctrica, Gobierno, Gobierno cubano, Ministerio de Energía y Minas (MINEM), Unión Eléctrica (UNE)",21,http://www.cubadebate.cu/noticias/2025/01/29/union-electrica-pronostica-afectaciones-de-1365-mw-para-el-horario-pico-de-este-miercoles/
La Unión Eléctrica pronostica una afectación de 1 440 MW para el pico nocturno de este martes,2025-01-28 09:06:00,"Foto: Archivo/Cubadebate. La Unión Eléctrica estima para el horario pico de este martes una afectación de 1 440 MW debido a un déficit de 1 370 MW. A las 5:01 a.m. se reportaron nuevas afectaciones por altas transferencias hacia la zona centro-oriental y a las 7:00 a.m., la disponibilidad del SEN era de 1 880 MW , frente a una demanda de 2 150 MW, con 502 MW afectados. En el día de ayer el servicio eléctrico fue afectado desde las 6:05 a.m. hasta las 1:32 a.m. de hoy , alcanzando una máxima afectación de 1 555 MW a las 6:50 p.m., con mayor incidencia en la región centro-oriental. Se encuentran con averías la unidad 5 de la CTE Nuevitas y unidad 2 de la CTE Felton. Además, están en mantenimiento las unidades en Santa Cruz, Cienfuegos y Renté. Las limitaciones de generación térmica son de 348 MW. (Con información de la UNE-MINEM)","Apagón, Apagones, Combustibles, Economía, Electricidad, Empresa Eléctrica, Gobierno, Ministerio de Energía y Minas (MINEM), Unión Eléctrica (UNE)",8,http://www.cubadebate.cu/noticias/2025/01/28/la-union-electrica-pronostica-una-afectacion-de-1-440-mw-para-el-pico-nocturno-de-este-martes/
Unión Eléctrica estima afectación de 1411 MW para el pico nocturno de este lunes,2025-01-27 09:11:00,"Trabajadores de la Unión Eléctrica. Foto: Andy Jorge Blanco/Cubadebate. Ayer el servicio eléctrico fue afectado desde las 6:51 a.m. hasta las 10:35 p.m., con una máxima afectación de 1,227 MW a las 6:30 p.m., concentrándose en la zona centro-oriental. Hoy, a las 6:05 a.m., se reportaron nuevas afectaciones por altas transferencias hacia esa región. A las 7:00 a.m., la disponibilidad del SEN es de 1,790 MW, frente a una demanda de 2,000 MW, con 278 MW afectados en el centro-oriente. Incidencias principales: Averías: Unidad 2 de la CTE Felton. Mantenimiento: Unidades en Santa Cruz, Cienfuegos y Renté. Limitaciones térmicas: 400 MW fuera de servicio. Centrales fuera por combustible: 479 MW. Pronóstico: Para el horario pico, se espera una disponibilidad de 1,909 MW y una demanda máxima de 3,250 MW, lo que implicaría una afectación de 1,411 MW. (Con información de UNE-MINEM )","Apagón, Apagones, Economía, Electricidad, Gobierno, Ministerio de Energía y Minas (MINEM), Sistema Eléctrico Nacional (SEN), Sociedad, Unión Eléctrica (UNE)",14,http://www.cubadebate.cu/noticias/2025/01/27/union-electrica-estima-afectacion-de-1411-mw-para-el-pico-nocturno-de-este-lunes/
UNE pronostica afectación de 1 104 MW durante pico nocturno de este domingo,2025-01-26 10:40:00,"La central termoeléctrica Lidio Ramón (Felton). Foto: Juan Pablo Carreras Vidal/ ACN/ Archivo. La Unión Eléctrica estima para el pico nocturno de este domingo una disponibilidad de 1 966 MW frente a una demanda máxima de 3 000 MW, lo que implicaría una afectación de 1 104 MW. A las 6:51 a.m. comenzaron nuevas afectaciones por altas transferencias hacia la región centro-oriental. A las 7 a.m., la disponibilidad del SEN fue de 1 881 MW, frente a una demanda de 1 758 MW, con 100 MW afectados en la zona centro-oriental. Presentan averías la unidad 2 de la CTE Felton y la unidad 1 de la CTE Santa Cruz. Están en mantenimiento unidades en Santa Cruz, Cienfuegos y Renté. Las limitaciones térmicas son de 366 MW. Las afectaciones por centrales fuera por combustible ascienden a 302 MW. Ayer, el servicio eléctrico presentó afectaciones desde las 6:40 a.m. hasta las 10:42 p.m., alcanzando una máxima afectación de 1 245 MW a las 6:20 p.m., con mayor impacto en la zona centro-oriental.","Economía, Electricidad, Empresa Eléctrica, Generación Eléctrica, Gobierno, Ministerio de Energía y Minas (MINEM), Sistema Eléctrico Nacional (SEN), Termoeléctrica, Unión Eléctrica (UNE)",10,http://www.cubadebate.cu/noticias/2025/01/26/une-pronostica-afectacion-de-1-104-mw-durante-pico-nocturno-de-este-domingo/
La Unión Eléctrica pronostica una afectación de 1 060 MW para el horario pico nocturno,2025-01-25 09:59:00,"La Unión Eléctrica estima para la hora pico nocturna una disponibilidad de 2 010 MW y una demanda máxima de 3 000 MW, para un déficit de 990 MW, por lo que, de mantenerse las condiciones, previstas se pronostica una afectación de 1 060 MW en este horario. A las 06:40 de la mañana de hoy se comenzó a afectar el servicio por altas transferencias hacia la zona centro oriental. La disponibilidad del SEN a las 07:00 horas era de 2 010 MW y la demanda de 1 700 MW, con 90 MW afectados en la zona centro oriental por alta transferencia. En el horario de la media se estima una afectación de 580 MW, con mayor incidencia en la zona centro oriental. Presenta avería la unidad 2 de la CTE Felton, mientras se encuentran en mantenimiento la unidad 2 de la CTE Santa Cruz, las unidades 3 y 4 de la CTE Cienfuegos y la unidad 5 de la CTE Renté. Las limitaciones en la generación térmica son de 392 MW. Están fuera de servicio por déficit de combustible 37 centrales de generación distribuida con 152 MW, y 126 MW en la central fuel de Moa, para un total de 278 MW afectados por esta causa. En el día de ayer se afectó el servicio desde las 06:48 horas hasta las 20:50. La máxima afectación fue de 960 MW a las 18:30 horas, coincidente con la hora de máxima demanda, con mayor incidencia en la zona centro oriental.","Apagones, Cuba, Economía, Electricidad, Gobierno, Ministerio de Energía y Minas (MINEM), Sistema Eléctrico Nacional (SEN), Unión Eléctrica (UNE)",13,http://www.cubadebate.cu/noticias/2025/01/25/la-union-electrica-pronostica-una-afectacion-de-1-060-mw-para-el-horario-pico-nocturno/
Unión Eléctrica: Déficit de 1 020 MW en horario pico nocturno de este viernes y 480 MW al mediodía,2025-01-24 10:20:00,"Foto: Archivo de Cubadebate La Unión Eléctrica estimó un déficit de 1 020 MW en horario pico nocturno y 480 MW al mediodía, de acuerdo con el parte habitual emitido por la empresa. Según el reporte, el servicio eléctrico fue afectado desde las 06:46 a.m., hasta las 09:51 p.m., con una afectación máxima de 1 039 MW registrada a las 06:20 p.m., coincidiendo con la hora de máxima demanda y con un mayor impacto en la zona centro-oriental. Sin embargo, a las 06:46 a.m. de hoy se comenzó a afectar nuevamente el servicio debido a altas transferencias hacia la zona centro-oriental. Hoy, a las 06:48 a.m., se reportaron nuevas afectaciones debido a altas transferencias hacia dicha región. Estado actual del SEN A las 7:00 a.m., la disponibilidad del SEN era de 2100 MW, frente a una demanda de 1 880 MW, con 50 MW afectados en la zona centro-oriental por alta transferencia. Para el mediodía, se estima la afectación de 480 MW, también concentrados en esta región. Principales incidencias: Averías: Unidad 2 de la CTE Felton. Mantenimiento: Unidad 2 de la CTE Santa Cruz, Unidades 3 y 4 de la CTE Cienfuegos y Unidad 5 de la CTE Renté. Limitaciones térmicas: 386 MW fuera de servicio. Problemas por falta de combustible: 39 centrales de generación distribuida (178 MW). Pronóstico para el horario pico Se espera una disponibilidad de 2 100 MW frente a una demanda máxima de 3 050 MW, lo que implicaría un déficit de 950 MW. En consecuencia, se pronostica una afectación de 1 020 MW en el horario pico, de mantenerse las condiciones actuales. (Con información de la UNE)","Apagones, Combustibles, Cuba, Economía, Electricidad, Gobierno, Ministerio de Energía y Minas (MINEM), Unión Eléctrica (UNE)",1,http://www.cubadebate.cu/noticias/2025/01/24/union-electrica-deficit-de-1-020-mw-en-horario-pico-nocturno-de-este-viernes-y-480-mw-al-mediodia/
La Unión Eléctrica pronostica una afectación de 990 MW para el horario pico de este jueves,2025-01-23 09:09:00,"Foto: Archivo/Cubadebate. La Unión Eléctrica informa que, en el día de ayer, el servicio eléctrico fue restablecido a las 9:35 p.m. después de una afectación máxima de 981 MW a las 6:10 p.m., coincidiendo con la hora de mayor demanda. Este jueves, a las 6:46 a.m., se reportaron nuevas afectaciones debido a altas transferencias hacia la zona centro-oriental. A las 7:00 a.m., la disponibilidad del SEN era de 2 120 MW, frente a una demanda de 2 015 MW, con 75 MW afectados. Entre las principales incidencias, la UNE señaló que tiene averías la Unidad 2 de la CTE Felton y que se encuentran en mantenimiento las Unidades en Santa Cruz, Cienfuegos y Renté. Las limitaciones térmicas se calculan en 423 MW, que están fuera de servicio. 37 centrales (132 MW) están fuera por falta de combustible. Ante ese escenario, para el horario pico, se estima una disponibilidad de 2120 MW y una demanda máxima de 3 040 MW, lo que implicaría una afectación de 990 MW. (Con información de la UNE)","Apagones, Combustibles, Cuba, Economía, Electricidad, Gobierno, Ministerio de Energía y Minas (MINEM), Unión Eléctrica (UNE)",3,http://www.cubadebate.cu/noticias/2025/01/23/la-union-electrica-pronostica-una-afectacion-de-990-mw-para-el-horario-pico-de-este-jueves/
UNE pronostica afectación de 1 270 MW durante pico nocturno de este miércoles,2025-01-22 09:30:00,"Termoeléctrica Felton. Foto: Archivo. El servicio eléctrico estuvo afectado durante las 24 horas del 21 de enero y se mantuvo en la madrugada de hoy. La máxima afectación fue de 1 676 MW a las 6:50 p.m., coincidiendo con la hora de máxima demanda. Esto se debió a la no entrada de la unidad 6 de la CTE Nuevitas antes del horario pico. Estado actual del Sistema Eléctrico Nacional Disponibilidad a las 7:00 a.m.: 1 830 MW. Demanda actual: 2 315 MW. Afectación actual por déficit: 559 MW. Pronóstico al mediodía: Afectación estimada de 850 MW. Principales incidencias Averías: Unidad 2 de la CTE Felton. Mantenimiento: Unidad 2 de la CTE Santa Cruz. Unidad de la CTE Guiteras. Unidades 3 y 4 de la CTE Cienfuegos. Unidad 5 de la CTE Renté. Limitaciones térmicas: 363 MW fuera de servicio. Falta de combustible: 41 centrales de generación distribuida con un total de 208 MW. Para el horario pico se espera la entrada de la Unidad de la CTE Guiteras con 250 MW (en proceso de arranque). Con esta adición, se estima una disponibilidad de 2 080 MW frente a una demanda máxima de 3 280 MW. Esto resultará en un déficit de 1 200 MW y una afectación prevista de hasta 1 270 MW en el horario pico. (Con información de la Unión Eléctrica)","Cuba, Economía, Electricidad, Empresa Eléctrica, Generación Eléctrica, Gobierno, Ministerio de Energía y Minas (MINEM), Sistema Eléctrico Nacional (SEN), Termoeléctrica, Unión Eléctrica (UNE)",+,http://www.cubadebate.cu/noticias/2025/01/22/une-pronostica-afectacion-de-1-270-mw-durante-pico-nocturno-de-este-miercoles/
UNE pronostica afectación de 1 600 MW durante hora pico de este martes,2025-01-21 10:21:00,"La central termoeléctrica Lidio Ramón (Felton). Foto: Juan Pablo Carreras Vidal/ ACN/ Archivo. La Unión Eléctrica estima para la hora pico de este martes una disponibilidad estimada de 1 720 MW, mientras que la demanda máxima podría alcanzar 3 250 MW, resultando en un déficit de 1 530 MW, y una afectación de 1 600 MW durante ese horario. Para el horario pico se espera la entrada de la unidad 3 de la CTE Rente (60 MW, en proceso de arranque) y la unidad 6 de la CTE Nuevitas (100 MW). A las 7 a.m., la disponibilidad del SEN fue de 1 560 MW, mientras que la demanda ascendió a 2 285 MW, con 783 MW afectados por déficit de generación. Para el mediodía, se prevé una afectación de 1 200 MW. Presentan averías la unidad 8 de la CTE Mariel, la unidad 6 de la CTE Nuevitas, la unidad 3 de la CTE Renté y la unidad 2 de la CTE Felton. Están en mantenimiento la unidad 2 de la CTE Santa Cruz, la unidad de la CTE Guiteras, las unidades 3 y 4 de la CTE Cienfuegos, y la unidad 5 de la CTE Renté. Las limitaciones térmicas son de 255 MW. Presentan problemas por falta de combustible 49 centrales de generación distribuida (285 MW). El lunes, el servicio eléctrico se mantuvo afectado desde las 00:00 a.m., extendiéndose durante toda la madrugada de este martes. La máxima afectación alcanzó los 1 708 MW a las 6:20 p.m., coincidiendo con la hora de mayor demanda. Este nivel de afectación se debió a la no entrada a tiempo de la unidad 5 de la CTE Mariel antes del horario pico.","Cuba, Economía, Electricidad, Empresa Eléctrica, Generación Eléctrica, Gobierno, Ministerio de Energía y Minas (MINEM), Sistema Eléctrico Nacional (SEN), Termoeléctrica, Unión Eléctrica (UNE)",19,http://www.cubadebate.cu/noticias/2025/01/21/une-pronostica-afectacion-de-1-600-mw-durante-hora-pico-de-este-martes/
Unión Eléctrica pronostica una afectación de 1 680 MW durante el horario pico de este lunes,2025-01-20 09:22:00,"Foto: Archivo/Cubadebate. La Unión Eléctrica informa que el servicio eléctrico presentó afectaciones desde las 5:30 a.m. del 19 de enero, extendiéndose durante toda la madrugada de este lunes. La máxima afectación alcanzó 1 530 MW a las 6:20 p.m., coincidiendo con la hora de mayor demanda, debido a un incremento en la demanda por encima del pronóstico. A las 7:00 a.m., la disponibilidad del SEN es de 1 530 MW, mientras que la demanda asciende a 2 430 MW, con 945 MW afectados por déficit de generación. Para el mediodía, se prevé una afectación de 1 250 MW. Entre las principales incidencias, la UNE señala que se encuentran en averías Unidad 5 de la CTE Mariel, Unidad 6 de la CTE Nuevitas, Unidad 3 de la CTE Renté y Unidad 2 de la CTE Felton. Se encuentran en mantenimiento la Unidad 2 de la CTE Santa Cruz, Unidad de la CTE Guiteras, Unidades 3 y 4 de la CTE Cienfuegos y Unidad 5 de la CTE Renté. La UNE informa que existen limitaciones térmicas, con 251 MW fuera de servicio. Asimismo, se reportan problemas por falta de combustible en 53 centrales de generación distribuida (296 MW). Para el horario pico se espera la entrada de la Unidad 5 de la CTE Mariel (60 MW) y el completamiento de Energas Boca de Jaruco (60 MW). Con estas adiciones, la disponibilidad estimada será de 1 640 MW, mientras que la demanda máxima podría alcanzar 3 250 MW, resultando en un déficit de 1 610 MW. Se pronostica una afectación de 1 680 MW durante el horario pico. (Con información de la UNE)","Apagones, Economía, Electricidad, Gobierno, Ministerio de Energía y Minas (MINEM), Sistema Eléctrico Nacional (SEN), Unión Eléctrica (UNE)",14,http://www.cubadebate.cu/noticias/2025/01/20/union-electrica-pronostica-una-afectacion-de-1-680-mw-durante-el-horario-pico-de-este-lunes/
Unión Eléctrica pronostica para este domingo un déficit de 1420 MW en pico nocturno,2025-01-19 08:57:00,"En el día de ayer se afectó el servicio desde las 06:44 horas de la mañana hasta las 00:37 horas de la madrugada de hoy. La máxima afectación fue de 1384 MW a las 18:20 horas, coincidente con la hora de máxima demanda, superior a lo planificado por la salida por emergencia de la CTE A. Guiteras. Se estima su incorporación al SEN el miércoles 22 de enero. A las 05:30 horas de la mañana de hoy se comenzó a afectar el servicio por déficit de capacidad de generación. La disponibilidad del SEN a las 07:00 horas es de 1680 MW y la demanda 1980 MW, con 310 MW afectados por déficit de capacidad de generación. En el horario de la media se estima una afectación de 700 MW. Se encuentran en avería las unidades 5 y 8 de la CTE Mariel (unidad 8 en proceso de arranque) y la unidad 2 de la CTE Felton. En mantenimiento se encuentra las unidades 2 y 3 de la CTE Santa Cruz, la unidad de la CTE Guiteras, las unidades 3 y 4 de la CTE Cienfuegos y la unidad 5 de la CTE Renté. Las limitaciones en la generación térmica son de 275 MW. Se encuentran fuera de servicio por combustible 52 centrales de generación distribuida con 276 MW. Se estima para el pico la entrada de la unidad 8 de la CTE Mariel alcanzando el SEN una disponibilidad de 1750 MW y una demanda máxima de 3100 MW, para un déficit de 1350 MW, por lo que de mantenerse las condiciones previstas se pronostica una afectación de 1420 MW en este horario. (Tomado de UNE-MINEM)","Apagones, Economía, Electricidad, Gobierno, Ministerio de Energía y Minas (MINEM), Sistema Eléctrico Nacional (SEN), Unión Eléctrica (UNE)",12,http://www.cubadebate.cu/noticias/2025/01/19/union-electrica-pronostica-para-este-domingo-un-deficit-de-1420-mw-en-pico-nocturno/
La Unión Eléctrica estima una afectación de 1 300 MW en el horario pico de este jueves,2025-01-16 09:46:00,"Trabajadores de la Unión Eléctrica. Foto: Andy Jorge Blanco/Cubadebate. La Unión Eléctrica estima para el horario pico de este jueves una disponibilidad de 2 020 MW frente a una demanda máxima de 3 250 MW, lo que representa un déficit de 1 230 MW, por lo que, de mantenerse las condiciones, se pronostica una afectación de 1 300 MW en este horario. A las 7 a.m., la disponibilidad del Sistema Eléctrico Nacional fue de 1 900 MW frente a una demanda de 1 850 MW. Se espera una afectación de 550 MW al mediodía. Para el horario pico, se estima la entrada de 7 motores en la central fuel de Mariel con 120 MW. Las limitaciones térmicas son de 344 MW. El miércoles, el servicio eléctrico se afectó desde las 05:53 a.m. hasta las 9:18 p.m., alcanzando un máximo de 1 377 MW a las 6:30 p.m., coincidiendo con la hora de mayor demanda. Esta cifra fue superior a lo planificado debido a una demanda mayor al pronóstico. Estado de las unidades En avería: Unidad 2 de la CTE Felton. En mantenimiento: Unidades 2 y 3 de la CTE Santa Cruz Unidades 3 y 4 de la CTE Cienfuegos Unidad 5 de la CTE Renté Causas adicionales de afectación: Por falta de combustible presentan problemas 35 centrales de generación distribuida (169 MW). Central fuel de Mariel (120 MW). Patana de Melones (167 MW). Total: 456 MW afectados. (Con información de la  UNE-MINEM)","Apagones, Cuba, Economía, Electricidad, Empresa Eléctrica, Gobierno, Ministerio de Energía y Minas (MINEM), Sistema Eléctrico Nacional (SEN), Termoeléctrica, Unión Eléctrica (UNE)",8,http://www.cubadebate.cu/noticias/2025/01/16/la-union-electrica-estima-una-afectacion-de-1-300-mw-en-el-horario-pico-de-este-lunes/
La Unión Eléctrica pronostica una afectación de 1 229 MW para la hora pico nocturna,2025-01-15 09:12:00,"Termoeléctrica Felton. Foto: Archivo. La disponibilidad del SEN a las 7:00 a.m. del 15 de enero, es de 1,840 MW frente a una demanda de 2,060 MW, con 281 MW afectados por déficit de capacidad de generación. Para el mediodía, se prevé una afectación de 650 MW, indicó la Unión Eléctrica en su parte diario. Principales incidencias: Averías: Unidad 2 de la CTE Felton. Mantenimiento: Unidades 2 y 3 de la CTE Santa Cruz, unidades 3 y 4 de la CTE Cienfuegos, y unidad 5 de la CTE Renté. Limitaciones térmicas: 340 MW fuera de servicio. Problemas por falta de combustible: – 43 centrales de generación distribuida (212 MW). – Central fuel de Mariel (120 MW). – Unidades 5 y 8 de la CTE Mariel (64 MW y 71 MW, respectivamente). Total: 467 MW afectados. Pronóstico para el horario pico Para el horario pico se espera: – Entrada de la unidad 8 de la CTE Mariel (71 MW). – Entrada de 3 motores en la patana de Melones (50 MW). – Entrada de 7 motores en la central fuel de Mariel (120 MW). Con estas adiciones, se estima una disponibilidad de 2,081 MW frente a una demanda máxima de 3,240 MW, resultando en un déficit de 1,159 MW. De mantenerse estas condiciones, se prevé una afectación de 1,229 MW durante el horario pico nocturno. El Sistema Eléctrico Nacional (SEN) enfrentó afectaciones significativas el 14 de enero. Entre las 06:10 a.m. y las 10:45 p.m., se registró una máxima afectación de 1,286 MW a las 6:30 p.m., coincidiendo con la hora de mayor demanda. Este nivel de afectación superó lo planificado debido a la no entrada en funcionamiento de la unidad 5 de la Central Termoeléctrica (CTE) Nuevitas y a una demanda superior al pronóstico. Las afectaciones más significativas se registraron en Santiago de Cuba (158 MW), Holguín (145 MW) y Matanzas (136 MW). Provincias como Villa Clara, Artemisa y Pinar del Río también reportaron valores destacados, mientras que Granma no tuvo afectaciones. El total nacional alcanzó los 1,286 MW, con una distribución que reflejó mayor impacto en las regiones de mayor demanda. (Con información de la UNE)","Apagones, Combustibles, Cuba, Economía, Electricidad, Empresa Eléctrica, Gobierno, Ministerio de Energía y Minas (MINEM), Termoeléctrica, Unión Eléctrica (UNE)",15,http://www.cubadebate.cu/noticias/2025/01/15/la-union-electrica-pronostica-una-afectacion-de-1-229-mw-para-la-hora-pico-nocturna/
La Unión Eléctrica pronostica una afectación de 1 135 MW para la hora pico nocturna,2025-01-14 08:22:00,"La Unión Eléctrica estima para la hora pico nocturna de este martes una disponibilidad de 2 055 MW y una demanda máxima de 3 120 MW, para un déficit de 1 065 MW, por lo que, de mantenerse las condiciones previstas, se pronostica una afectación de 1 135 MW en este horario. Para el pico se estima la entrada de la unidad 5 de la CTE Nuevitas, con 65 MW, y la entrada de seis motores en la central fuel de Mariel, con 100 MW. En el día de ayer se afectó el servicio desde las 09:06 horas de la mañana hasta las 22:15 horas de la noche. La máxima afectación fue de 1028 MW a las 18:30 horas, coincidente con la hora de máxima demanda. A las 06:10 horas de la mañana de hoy se comenzó a afectar el servicio por déficit de capacidad de generación. La disponibilidad del SEN a las 07:00 horas era de 1 890 MW y la demanda 2 040 MW, con 224 MW afectados por déficit de capacidad de generación . En el horario de la media se estima una afectación de 550 MW. Presentan avería la unidad 5 de la CTE Nuevitas y la unidad 2 de la CTE Felton. Se encuentran en mantenimiento las unidades 2 y 3 de la CTE Santa Cruz, las unidades 3 y 4 de la CTE Cienfuegos y la unidad 5 de la CTE Renté. Las limitaciones en la generación térmica son de 285 MW. Se encuentran fuera de servicio por déficit de combustible 36 centrales de generación distribuida, con 182 MW, la central fuel de Mariel con 100 MW, y las unidades 5 y 8 de la CTE Mariel, con 64 MW y 71 MW respectivamente, para un total de 414 MW afectados por esta causa.","Apagones, Combustibles, Cuba, Economía, Electricidad, Empresa Eléctrica, Gobierno, Ministerio de Energía y Minas (MINEM), Termoeléctrica, Unión Eléctrica (UNE)",6,http://www.cubadebate.cu/noticias/2025/01/14/la-union-electrica-pronostica-una-afectacion-de-1-135-mw-para-la-hora-pico-nocturna/
Unión Eléctrica pronostica afectación de 920 MW en pico nocturno este domingo,2025-01-12 09:39:00,"Foto: Archivo/Cubadebate. La Unión Eléctrica estima para la hora pico de este domingo una disponibilidad de 2100 MW y una demanda máxima de 2950 MW, para un déficit de 850 MW, por lo que de mantenerse las condiciones previstas se pronostica una afectación de 920 MW en este horario. La disponibilidad del SEN a las 07:00 horas era de 2100 MW y la demanda 1800 MW, con todo el sistema con servicio. En el horario de la media se estima una afectación de 250 MW. En el día de ayer se afectó el servicio desde las 10:29 horas de la mañana hasta las 20:24 horas de la noche. La máxima afectación fue de 943 MW a las 18:20, coincidente con la hora de máxima demanda, superior a lo planificado por la salida de la unidad 5 de la CTE Nuevitas. Se encuentran en avería la unidad 5 de la CTE Nievitas y la unidad 2 de la CTE Felton. En mantenimiento se encuentra las unidades 2 y 3 de la CTE Santa Cruz, las unidades 3 y 4 de la CTE Cienfuegos y la unidad 5 de la CTE Renté. Las limitaciones en la generación térmica son de 282 MW. Están fuera de servicio por combustible 36 centrales de generación distribuida con 179 MW y la unidad 5 de la CTE Mariel con 64 MW, para un total de 243 MW afectados por esta causa.","Apagón, Apagones, Combustibles, Economía, Electricidad, Gobierno, Ministerio de Energía y Minas (MINEM), Sistema Eléctrico Nacional (SEN), Unión Eléctrica (UNE)",1,http://www.cubadebate.cu/noticias/2025/01/12/union-electrica-pronostica-afectacion-de-920-mw-en-pico-nocturno-este-domingo/
Unión Eléctrica estima afectación de 770 MW este sábado en horario pico,2025-01-11 10:55:00,"Termoeléctrica Felton. Foto: Archivo. La Unión Eléctrica informa que este sábado la disponibilidad del SEN a las 07:00 h era de 2 200 MW y la demanda de 1 740 MW, con todo el sistema con servicio. Para el horario pico, se pronostica un déficit de 700 MW y una afectación de 770 MW si se mantienen las condiciones actuales. Este viernes el servicio eléctrico fue afectado desde las 06:44 h hasta las 20:34 h, concentrándose en la región centro oriental por altas transferencias de potencia. La máxima afectación fue de 818 MW a las 18:30 h. Además, indica que se encuentra en avería la unidad 2 de la CTE Felton, y en mantenimiento varias unidades de las CTE Santa Cruz, Cienfuegos y Renté. (Con información de la UNE-MINEM)","Apagón, Apagones, Cuba, Economía, Electricidad, Gobierno, Ministerio de Energía y Minas (MINEM), Unión Eléctrica (UNE)",4,http://www.cubadebate.cu/noticias/2025/01/11/union-electrica-estima-afectacion-de-770-mw-este-sabado-en-horario-pico/
UNE pronostica afectación de 805 MW durante pico nocturno de este viernes,2025-01-10 10:09:00,"La central termoeléctrica Lidio Ramón (Felton). Foto: Juan Pablo Carreras Vidal/ ACN/ Archivo La Unión Eléctrica informó que, para el horario pico de este viernes, se estima un déficit de 735 MW y una afectación de 805 MW si se mantienen las condiciones actuales. A las 7 a.m., la disponibilidad del SEN fue de 2 045 MW y la demanda, 1 800 MW, con 70 MW afectados. El jueves, las afectaciones al servicio eléctrico comenzaron a las 07:06 a.m. y finalizaron a las 8:59 p.m., concentrándose en la zona centro-oriental por altas transferencias. La máxima afectación fue de 857 MW a las 6:10 p.m. Están fuera de servicio y en mantenimiento varias unidades de las CTE Nuevitas, Renté, Felton, Santa Cruz y Cienfuegos. Además, 41 centrales de generación distribuida están fuera por falta de combustible.","Cuba, Economía, Electricidad, Empresa Eléctrica, Generación Eléctrica, Gobierno, Ministerio de Energía y Minas (MINEM), Sistema Eléctrico Nacional (SEN), Termoeléctrica, Unión Eléctrica (UNE)",5,http://www.cubadebate.cu/noticias/2025/01/10/une-pronostica-afectacion-de-805-mw-durante-pico-nocturno-de-este-viernes/
